DSSTox_Source_Record_Id,Extenal_ID,DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,Substance_Name,Substance_CASRN,Substance_Type,Substance_Note,Structure_SMILES,Structure_InChI,Structure_InChIKey,Structure_Formula,Structure_MolWt,Structure_SMILES_2D-QSAR,DateModified
DTXRID006092976,1258,DTXSID5049318,DTXCID4029274,DSSTox_Low,9-Methylguanine,5502-78-3,Single Compound,,CN1C=NC2=C1NC(N)=NC2=O,"InChI=1S/C6H7N5O/c1-11-2-8-3-4(11)9-6(7)10-5(3)12/h2H,1H3,(H3,7,9,10,12)
AuxInfo=1/1/N:1,2,3,4,5,6,7,8,9,10,11,12/rA:12CCCCCCNNNNNO/rB:;;d3;s3;;s6;d2s3;s4s6;s5d6;s1s2s4;d5;/rC:5.9672,0,0;6.3956,-2.7246,0;4.0101,-3.492,0;4.0101,-1.9635,0;2.6862,-4.2722,0;1.343,-1.9635,0;0,-1.1767,0;5.4811,-3.9717,0;2.6862,-1.1767,0;1.343,-3.492,0;5.4811,-1.4774,0;2.6862,-5.8201,0;
",UUWJNBOCAPUTBK-UHFFFAOYSA-N,C6H7N5O,165.156,CN1C=NC2=C1NC(N)=NC2=O,20170228.0
DTXRID706092977,1260,DTXSID9020873,DTXCID10873,DSSTox_Low,7-Methylguanine,578-76-7,Single Compound,,CN1C=NC2=C1C(=O)NC(N)=N2,"InChI=1S/C6H7N5O/c1-11-2-8-4-3(11)5(12)10-6(7)9-4/h2H,1H3,(H3,7,9,10,12)
AuxInfo=1/1/N:10,11,2,1,3,5,7,12,6,4,9,8/rA:12CCCNCNNONCCN/rB:d1;s2;s3;s4;s1d5;s5;d3;s2;s9;s9;s1d11;/rC:3.0839,-3.9897,0;2.3112,-2.6575,0;.7727,-2.6575,0;0,-3.9897,0;.7727,-5.3285,0;2.3112,-5.3285,0;0,-6.6606,0;0,-1.3188,0;3.3436,-1.5052,0;3.0239,0,0;4.7556,-2.1381,0;4.5891,-3.67,0;
",FZWGECJQACGGTI-UHFFFAOYSA-N,C6H7N5O,165.156,CN1C=NC2=C1C(=O)NC(N)=N2,20170228.0
DTXRID406092978,1262,DTXSID80438089,DTXCID00388911,Public_Low,2-(1-methyl-1H-imidazol-2-yl)pyridine,77429-59-5,Single Compound,,CN1C=CN=C1C1=CC=CC=N1,"InChI=1S/C9H9N3/c1-12-7-6-11-9(12)8-4-2-3-5-10-8/h2-7H,1H3
AuxInfo=1/0/N:7,10,11,9,12,8,6,5,4,3,2,1/rA:12NNNCCCCCCCCC/rB:;;s1d2;s3s4;s1;s1;s2d6;d5;s9;d10;d3s11;/rC:4.5448,2.0304,0;7.0364,2.0304,0;7.1241,-1.185,0;5.7906,1.125,0;5.7906,-.415,0;5.0206,3.495,0;3.08,1.5546,0;6.5606,3.495,0;4.4569,-1.185,0;4.4569,-2.725,0;5.7906,-3.495,0;7.1241,-2.725,0;
",RANAVWQXXHJSQN-UHFFFAOYSA-N,C9H9N3,159.192,CN1C=CN=C1C1=CC=CC=N1,20170228.0
DTXRID106092979,1263,DTXSID00902651,DTXCID301330825,Incomplete,NoName_3192,NOCAS_902651,Single Compound,,CN1C(C)=NC2=C1C(N)=CC=C2,"InChI=1S/C9H11N3/c1-6-11-8-5-3-4-7(10)9(8)12(6)2/h3-5H,10H2,1-2H3
AuxInfo=1/0/N:12,10,7,6,8,11,4,2,3,5,1,9/rA:12NCCCNCCCNCCC/rB:s1;d2;s3;s4;d4;s6;s2d7;s3;s9;d1s9;s11;/rC:2.444,-.8666,0;3.9086,-1.3425,0;3.9086,-2.8825,0;5.2423,-3.6525,0;5.2423,-5.1925,0;6.5759,-2.8825,0;6.5759,-1.3425,0;5.2423,-.5725,0;2.444,-3.3584,0;1.9681,-4.823,0;1.5388,-2.1125,0;-.0012,-2.1125,0;
",MDOKBVXKWWFHKS-UHFFFAOYSA-N,C9H11N3,161.208,CN1C(C)=NC2=C1C(N)=CC=C2,20180702.0
DTXRID406092980,1264,DTXSID80359482,DTXCID60310536,Public_Low,"1,2-Dimethyl-1H-benzimidazol-5-amine",3527-19-3,Single Compound,,CN1C(C)=NC2=C1C=CC(N)=C2,"InChI=1S/C9H11N3/c1-6-11-8-5-7(10)3-4-9(8)12(6)2/h3-5H,10H2,1-2H3
AuxInfo=1/0/N:12,9,11,7,8,6,10,5,4,3,2,1/rA:12NNNCCCCCCCCC/rB:;;s1;s2d4;s1d2;s4;s5;s1;s3d8;d7s10;s6;/rC:9.3653,1.1351,0;9.3653,-1.3434,0;3.9069,-1.6442,0;7.9081,.6658,0;7.9081,-.8742,0;10.2641,-.1042,0;6.5744,1.4358,0;6.5744,-1.6442,0;9.8437,2.599,0;5.2407,-.8742,0;5.2407,.6658,0;11.8041,-.1042,0;
",KHIGSIBNOPKCOT-UHFFFAOYSA-N,C9H11N3,161.208,CN1C(C)=NC2=C1C=CC(N)=C2,20170228.0
DTXRID106092981,1265,DTXSID30325899,DTXCID20277015,Public_Low,N-methylquinoxalin-2-amine,6479-17-0,Single Compound,,CNC1=NC2=CC=CC=C2N=C1,"InChI=1S/C9H9N3/c1-10-9-6-11-7-4-2-3-5-8(7)12-9/h2-6H,1H3,(H,10,12)
AuxInfo=1/1/N:12,11,10,8,7,9,5,4,6,3,2,1/rA:12NNNCCCCCCCCC/rB:;;s1;s2s4;d1s3;d4;d5;d2s6;s7;s8d10;s3;/rC:7.0806,-1.0892,0;7.0806,1.9906,0;4.4134,-1.0892,0;8.4142,-.3192,0;8.4142,1.2206,0;5.7469,-.3192,0;9.7907,-1.1426,0;9.7907,2.044,0;5.7469,1.2206,0;11.186,-.3513,0;11.186,1.2527,0;3.0798,-.3192,0;
",ILHBRNLXKVETML-UHFFFAOYSA-N,C9H9N3,159.192,CNC1=NC2=CC=CC=C2N=C1,20170228.0
DTXRID806092982,1266,DTXSID20557445,DTXCID90508227,Public_Low,"Quinoline-2,4-diamine",146136-78-9,Single Compound,,NC1=NC2=CC=CC=C2C(N)=C1,"InChI=1S/C9H9N3/c10-7-5-9(11)12-8-4-2-1-3-6(7)8/h1-5H,(H4,10,11,12)
AuxInfo=1/1/N:11,12,7,9,8,4,6,5,10,2,3,1/rA:12NNNCCCCCCCCC/rB:;;;s1s4;s2s4;d4;d6;d5;d1s3s8;s7;s9d11;/rC:6.5742,2.0713,0;6.5742,-2.5487,0;3.9067,2.0713,0;7.9079,-.2387,0;7.9079,1.3013,0;6.5742,-1.0087,0;9.2846,-1.0621,0;5.2407,-.2387,0;9.2846,2.1248,0;5.2407,1.3013,0;10.6799,-.2707,0;10.6799,1.3334,0;
",NKXSJFUIFJMXED-UHFFFAOYSA-N,C9H9N3,159.192,NC1=NC2=CC=CC=C2C(N)=C1,20170228.0
DTXRID506092983,1267,DTXSID60902652,DTXCID001330826,Incomplete,NoName_3193,NOCAS_902652,Single Compound,,CC1=NN(C=C1)C1=NC=CC=C1,"InChI=1S/C9H9N3/c1-8-5-7-12(11-8)9-4-2-3-6-10-9/h2-7H,1H3
AuxInfo=1/0/N:6,10,11,9,7,12,8,5,2,1,4,3/rA:12NCNNCCCCCCCC/rB:d1;s2;s3;d4;s5;s5;s3d7;s2;d9;s10;s1d11;/rC:4.455,-4.9976,0;2.9234,-5.1585,0;2.0182,-3.9127,0;2.4941,-2.448,0;1.2482,-1.5428,0;1.2482,-.0028,0;.0024,-2.448,0;.4782,-3.9127,0;2.2971,-6.5654,0;3.2022,-7.8113,0;4.7338,-7.6503,0;5.3602,-6.2435,0;
",IFUCYZDWJZBOPB-UHFFFAOYSA-N,C9H9N3,159.192,CC1=NN(C=C1)C1=NC=CC=C1,20180702.0
DTXRID206092984,1268,DTXSID00902651,DTXCID301330825,Incomplete,NoName_3192,NOCAS_902651,Single Compound,,CN1C(C)=NC2=C1C(N)=CC=C2,"InChI=1S/C9H11N3/c1-6-11-8-5-3-4-7(10)9(8)12(6)2/h3-5H,10H2,1-2H3
AuxInfo=1/0/N:12,10,7,6,8,11,4,2,3,5,1,9/rA:12NCCCNCCCNCCC/rB:s1;d2;s3;s4;d4;s6;s2d7;s3;s9;d1s9;s11;/rC:2.444,-.8666,0;3.9086,-1.3425,0;3.9086,-2.8825,0;5.2423,-3.6525,0;5.2423,-5.1925,0;6.5759,-2.8825,0;6.5759,-1.3425,0;5.2423,-.5725,0;2.444,-3.3584,0;1.9681,-4.823,0;1.5388,-2.1125,0;-.0012,-2.1125,0;
",MDOKBVXKWWFHKS-UHFFFAOYSA-N,C9H11N3,161.208,CN1C(C)=NC2=C1C(N)=CC=C2,20180702.0
DTXRID906092985,1269,DTXSID80359482,DTXCID60310536,Public_Low,"1,2-Dimethyl-1H-benzimidazol-5-amine",3527-19-3,Single Compound,,CN1C(C)=NC2=C1C=CC(N)=C2,"InChI=1S/C9H11N3/c1-6-11-8-5-7(10)3-4-9(8)12(6)2/h3-5H,10H2,1-2H3
AuxInfo=1/0/N:12,9,11,7,8,6,10,5,4,3,2,1/rA:12NNNCCCCCCCCC/rB:;;s1;s2d4;s1d2;s4;s5;s1;s3d8;d7s10;s6;/rC:9.3653,1.1351,0;9.3653,-1.3434,0;3.9069,-1.6442,0;7.9081,.6658,0;7.9081,-.8742,0;10.2641,-.1042,0;6.5744,1.4358,0;6.5744,-1.6442,0;9.8437,2.599,0;5.2407,-.8742,0;5.2407,.6658,0;11.8041,-.1042,0;
",KHIGSIBNOPKCOT-UHFFFAOYSA-N,C9H11N3,161.208,CN1C(C)=NC2=C1C=CC(N)=C2,20170228.0
DTXRID606092986,1270,DTXSID60902652,DTXCID001330826,Incomplete,NoName_3193,NOCAS_902652,Single Compound,,CC1=NN(C=C1)C1=NC=CC=C1,"InChI=1S/C9H9N3/c1-8-5-7-12(11-8)9-4-2-3-6-10-9/h2-7H,1H3
AuxInfo=1/0/N:6,10,11,9,7,12,8,5,2,1,4,3/rA:12NCNNCCCCCCCC/rB:d1;s2;s3;d4;s5;s5;s3d7;s2;d9;s10;s1d11;/rC:4.455,-4.9976,0;2.9234,-5.1585,0;2.0182,-3.9127,0;2.4941,-2.448,0;1.2482,-1.5428,0;1.2482,-.0028,0;.0024,-2.448,0;.4782,-3.9127,0;2.2971,-6.5654,0;3.2022,-7.8113,0;4.7338,-7.6503,0;5.3602,-6.2435,0;
",IFUCYZDWJZBOPB-UHFFFAOYSA-N,C9H9N3,159.192,CC1=NN(C=C1)C1=NC=CC=C1,20180702.0
DTXRID306092987,1271,DTXSID80438089,DTXCID00388911,Public_Low,2-(1-methyl-1H-imidazol-2-yl)pyridine,77429-59-5,Single Compound,,CN1C=CN=C1C1=CC=CC=N1,"InChI=1S/C9H9N3/c1-12-7-6-11-9(12)8-4-2-3-5-10-8/h2-7H,1H3
AuxInfo=1/0/N:7,10,11,9,12,8,6,5,4,3,2,1/rA:12NNNCCCCCCCCC/rB:;;s1d2;s3s4;s1;s1;s2d6;d5;s9;d10;d3s11;/rC:4.5448,2.0304,0;7.0364,2.0304,0;7.1241,-1.185,0;5.7906,1.125,0;5.7906,-.415,0;5.0206,3.495,0;3.08,1.5546,0;6.5606,3.495,0;4.4569,-1.185,0;4.4569,-2.725,0;5.7906,-3.495,0;7.1241,-2.725,0;
",RANAVWQXXHJSQN-UHFFFAOYSA-N,C9H9N3,159.192,CN1C=CN=C1C1=CC=CC=N1,20170228.0
DTXRID006092988,1272,DTXSID80277076,DTXCID60198750,Public_Low,"5-Phenyl-1,3,4-thiadiazol-2-amine",2002-03-1,Single Compound,,NC1=NN=C(S1)C1=CC=CC=C1,"InChI=1S/C8H7N3S/c9-8-11-10-7(12-8)6-4-2-1-3-5-6/h1-5H,(H2,9,11)
AuxInfo=1/1/N:11,9,10,7,8,5,6,12,4,2,3,1/E:(2,3)(4,5)/rA:12SNNNCCCCCCCC/rB:;s2;;;s1d2s5;d5;s5;s7;d8;d9s10;s1d3s4;/rC:4.4591,.9712,0;6.9507,.9712,0;6.4749,2.4358,0;4.0296,3.6818,0;5.7049,-1.4739,0;5.7049,.0661,0;4.3712,-2.2439,0;7.0386,-2.2439,0;4.3712,-3.7841,0;7.0386,-3.7841,0;5.7049,-4.5541,0;4.9349,2.4358,0;
",UHZHEOAEJRHUBW-UHFFFAOYSA-N,C8H7N3S,177.23,NC1=NN=C(S1)C1=CC=CC=C1,20170228.0
DTXRID706092989,1273,,,,,,,,,,,,,,
DTXRID006092990,1274,DTXSID20902653,DTXCID701330827,Incomplete,NoName_3196,NOCAS_902653,Single Compound,,CN1C(SC2=C1CCCC2)N=N,"InChI=1/C8H13N3S/c1-11-6-4-2-3-5-7(6)12-8(11)10-9/h8-9H,2-5H2,1H3
AuxInfo=1/0/N:12,8,9,7,10,6,5,1,3,2,11,4/rA:12CNNSCCCCCCNC/rB:s1;d2;s1;s4;d5;s6;s7;s8;s5s9;s1s6;s11;/rC:2.3166,-2.4886,0;.7766,-2.4886,0;.0066,-1.155,0;3.2218,-1.2428,0;4.6865,-1.7186,0;4.6865,-3.2586,0;6.0201,-4.0286,0;7.3538,-3.2586,0;7.3538,-1.7186,0;6.0201,-.9486,0;3.2218,-3.7345,0;2.7459,-5.1992,0;
",RBCZALBQEFIHTO-UHFFFAOYNA-N,C8H13N3S,183.27,CN1C(SC2=C1CCCC2)N=N,20180702.0
DTXRID706092991,1276,DTXSID80902654,DTXCID90221540,Incomplete,NoName_3197,NOCAS_902654,Single Compound,,[O-]C(=O)C1CC2=C(C[NH2+]1)N=CN2,"InChI=1/C7H9N3O2/c11-7(12)5-1-4-6(2-8-5)10-3-9-4/h3,5,8H,1-2H2,(H,9,10)(H,11,12)
AuxInfo=1/1/N:12,6,9,11,4,7,2,5,10,8,1,3/E:(11,12)/rA:12OCO-CN+CCNCNCC/rB:d1;s2;s2;s4;s5;s6;s7;d8;s9;d7s10;s4s11;/rC:6.3726,-4.6223,0;6.3726,-3.0823,0;7.7063,-2.3123,0;5.0389,-2.3123,0;5.0389,-.7723,0;3.7052,-.0023,0;2.3716,-.7723,0;.9069,-.2965,0;.0017,-1.5423,0;.9069,-2.7882,0;2.3716,-2.3123,0;3.7052,-3.0823,0;
",YCFJXOFFQLPCHD-UHFFFAOYNA-N,C7H9N3O2,167.168,[O-]C(=O)C1CC2=C(C[NH2+]1)N=CN2,20180702.0
DTXRID406092992,1277,DTXSID40884407,DTXCID901023848,Public_Low,"1H-Indazole, 6-nitro-",7597-18-4,Single Compound,,[O-][N+](=O)C1=CC2=C(C=NN2)C=C1,"InChI=1S/C7H5N3O2/c11-10(12)6-2-1-5-4-8-9-7(5)3-6/h1-4H,(H,8,9)
AuxInfo=1/1/N:6,8,7,5,3,9,4,1,2,10,11,12/E:(11,12)/CRV:10.5/rA:12NNCCCCCCCN+O-O/rB:s1;;s2d3;d1s3;s3;s4;d6;d7s8;s9;s10;d10;/rC:7.7307,-1.5461,0;6.803,-2.7831,0;5.3109,-.7498,0;5.3109,-2.3424,0;6.803,-.3093,0;3.9658,0,0;3.9658,-3.0922,0;2.6516,-.7498,0;2.6516,-2.3424,0;1.3375,-3.1155,0;1.3375,-4.6384,0;0,-2.3424,0;
",ORZRMRUXSPNQQL-UHFFFAOYSA-N,C7H5N3O2,163.136,[O-][N+](=O)C1=CC2=C(C=NN2)C=C1,20170609.0
DTXRID106092993,1278,DTXSID8020965,DTXCID60965,DSSTox_Low,6-Nitrobenzimidazole,94-52-0,Single Compound,,[O-][N+](=O)C1=CC2=C(NC=N2)C=C1,"InChI=1S/C7H5N3O2/c11-10(12)5-1-2-6-7(3-5)9-4-8-6/h1-4H,(H,8,9)
AuxInfo=1/1/N:8,7,4,10,3,6,5,9,11,2,1,12/E:(11,12)/CRV:10.5/rA:12ON+CCCCCCNCNO-/rB:d1;s2;d3;s4;d5;s6;s3d7;s6;s9;s5d10;s2;/rC:0,-3.8116,0;.7694,-2.4775,0;2.3081,-2.4775,0;3.0775,-1.1435,0;4.6233,-1.1435,0;5.3927,-2.4775,0;4.6233,-3.8116,0;3.0775,-3.8116,0;6.8962,-2.1599,0;7.0585,-.6282,0;5.6539,0,0;0,-1.1435,0;
",XPAZGLFMMUODDK-UHFFFAOYSA-N,C7H5N3O2,163.136,[O-][N+](=O)C1=CC2=C(NC=N2)C=C1,20170228.0
DTXRID806092994,1280,DTXSID5049316,DTXCID4029272,DSSTox_Low,5-Nitroindazole,5401-94-5,Single Compound,,[O-][N+](=O)C1=CC=C2NN=CC2=C1,"InChI=1S/C7H5N3O2/c11-10(12)6-1-2-7-5(3-6)4-8-9-7/h1-4H,(H,8,9)
AuxInfo=1/1/N:1,2,3,4,5,6,7,8,9,10,11,12/E:(11,12)/CRV:10.5/rA:12CCCCCCCNNN+O-O/rB:s1;;;d3s4;d1s3;d2s5;d4;s7s8;s6;s10;d10;/rC:2.6719,-3.8423,0;4.004,-4.62,0;4.004,-1.54,0;6.8068,-1.8403,0;5.3284,-2.3023,0;2.6719,-2.3023,0;5.3284,-3.8423,0;7.7,-3.08,0;6.8068,-4.3197,0;1.3321,-1.54,0;1.3321,0,0;0,-2.3023,0;
",WSGURAYTCUVDQL-UHFFFAOYSA-N,C7H5N3O2,163.136,[O-][N+](=O)C1=CC=C2NN=CC2=C1,20170228.0
DTXRID506092995,1281,DTXSID30183638,DTXCID70106129,Public_Medium,7-Nitroindazole,2942-42-9,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,[O-][N+](=O)C1=CC=CC2=C1NN=C2,"InChI=1S/C7H5N3O2/c11-10(12)6-3-1-2-5-4-8-9-7(5)6/h1-4H,(H,8,9)
AuxInfo=1/1/N:12,9,10,11,7,8,6,4,3,5,1,2/E:(11,12)/CRV:10.5/rA:12O-ONNN+CCCCCCC/rB:;;s3;s1d2;s3;d6;s5s6;s7;d8;d4s7;d9s10;/rC:3.08,2.6951,0;5.7475,2.6951,0;7.2048,.0842,0;8.1036,-1.1551,0;4.4137,1.9251,0;5.7475,-.3851,0;5.7475,-1.9251,0;4.4137,.3851,0;4.4137,-2.6951,0;3.08,-.3851,0;7.2048,-2.3944,0;3.08,-1.9251,0;
",PQCAUHUKTBHUSA-UHFFFAOYSA-N,C7H5N3O2,163.136,[O-][N+](=O)C1=CC=CC2=C1NN=C2,20170228.0
DTXRID206092996,1282,DTXSID70183637,DTXCID10106128,Public_Medium,"Indazole, 4-nitro-",2942-40-7,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,[O-][N+](=O)C1=CC=CC2=C1C=NN2,"InChI=1S/C7H5N3O2/c11-10(12)7-3-1-2-6-5(7)4-8-9-6/h1-4H,(H,8,9)
AuxInfo=1/1/N:12,9,11,10,6,7,8,4,3,5,1,2/E:(11,12)/CRV:10.5/rA:12O-ONNN+CCCCCCC/rB:;;s3;s1d2;;s3d6;s5s6;s7;d4s6;d8;d9s11;/rC:3.08,2.9984,0;5.7475,2.9984,0;7.2048,-2.0909,0;8.1036,-.8516,0;4.4137,2.2284,0;5.7475,-.0816,0;5.7475,-1.6216,0;4.4137,.6884,0;4.4137,-2.3918,0;7.2048,.3877,0;3.08,-.0816,0;3.08,-1.6216,0;
",WBTVZVUYPVQEIF-UHFFFAOYSA-N,C7H5N3O2,163.136,[O-][N+](=O)C1=CC=CC2=C1C=NN2,20170228.0
DTXRID906092997,1283,DTXSID80902654,DTXCID90221540,Incomplete,NoName_3197,NOCAS_902654,Single Compound,,[O-]C(=O)C1CC2=C(C[NH2+]1)N=CN2,"InChI=1/C7H9N3O2/c11-7(12)5-1-4-6(2-8-5)10-3-9-4/h3,5,8H,1-2H2,(H,9,10)(H,11,12)
AuxInfo=1/1/N:12,6,9,11,4,7,2,5,10,8,1,3/E:(11,12)/rA:12OCO-CN+CCNCNCC/rB:d1;s2;s2;s4;s5;s6;s7;d8;s9;d7s10;s4s11;/rC:6.3726,-4.6223,0;6.3726,-3.0823,0;7.7063,-2.3123,0;5.0389,-2.3123,0;5.0389,-.7723,0;3.7052,-.0023,0;2.3716,-.7723,0;.9069,-.2965,0;.0017,-1.5423,0;.9069,-2.7882,0;2.3716,-2.3123,0;3.7052,-3.0823,0;
",YCFJXOFFQLPCHD-UHFFFAOYNA-N,C7H9N3O2,167.168,[O-]C(=O)C1CC2=C(C[NH2+]1)N=CN2,20180702.0
DTXRID606092998,1290,DTXSID50172145,DTXCID7094636,Public_Medium,"2,6,8-Triaminopurine",18802-62-5,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=NC2=NC(N)=NC(N)=C2N1,"InChI=1S/C5H7N7/c6-2-1-3(11-4(7)9-1)12-5(8)10-2/h(H7,6,7,8,9,10,11,12)
AuxInfo=1/1/N:8,10,9,11,12,5,6,7,1,4,2,3/rA:12NNNNNNNCCCCC/rB:;;;;;;s1;s2d3s8;s4s5d8;s1d2s6;s3d4s7;/rC:9.3653,.708,0;9.3653,-1.7705,0;6.5744,-2.0713,0;5.2407,.2387,0;6.5744,2.5487,0;11.8041,-.5313,0;3.9069,-2.0713,0;7.9081,.2387,0;7.9081,-1.3013,0;6.5744,1.0087,0;10.2641,-.5313,0;5.2407,-1.3013,0;
",FNUSUXSXQXLDBC-UHFFFAOYSA-N,C5H7N7,165.16,NC1=NC2=NC(N)=NC(N)=C2N1,20170228.0
DTXRID306092999,1292,DTXSID50172145,DTXCID7094636,Public_Medium,"2,6,8-Triaminopurine",18802-62-5,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,NC1=NC2=NC(N)=NC(N)=C2N1,"InChI=1S/C5H7N7/c6-2-1-3(11-4(7)9-1)12-5(8)10-2/h(H7,6,7,8,9,10,11,12)
AuxInfo=1/1/N:8,10,9,11,12,5,6,7,1,4,2,3/rA:12NNNNNNNCCCCC/rB:;;;;;;s1;s2d3s8;s4s5d8;s1d2s6;s3d4s7;/rC:9.3653,.708,0;9.3653,-1.7705,0;6.5744,-2.0713,0;5.2407,.2387,0;6.5744,2.5487,0;11.8041,-.5313,0;3.9069,-2.0713,0;7.9081,.2387,0;7.9081,-1.3013,0;6.5744,1.0087,0;10.2641,-.5313,0;5.2407,-1.3013,0;
",FNUSUXSXQXLDBC-UHFFFAOYSA-N,C5H7N7,165.16,NC1=NC2=NC(N)=NC(N)=C2N1,20170228.0
DTXRID506093000,1302,DTXSID60151300,DTXCID5073791,Public_Medium,"Hydrazine, N,N'-dibutyl-N,N'-dimethyl-",116149-14-5,Single Compound,Loaded based on no conflicts with this data in chemid and pubchem,CCCCN(C)N(C)CCCC,"InChI=1S/C10H24N2/c1-5-7-9-11(3)12(4)10-8-6-2/h5-10H2,1-4H3
AuxInfo=1/0/N:11,12,9,10,7,8,5,6,3,4,1,2/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)/rA:12NNCCCCCCCCCC/rB:s1;s1;s2;s3;s4;s5;s6;s1;s2;s7;s8;/rC:8.4149,-.3851,0;9.7485,.3851,0;7.0812,.3851,0;11.0824,-.3851,0;5.7475,-.3851,0;12.4161,.3851,0;4.4137,.3851,0;13.7497,-.3851,0;8.4149,-1.9251,0;9.7485,1.9251,0;3.08,-.3851,0;15.0834,.3851,0;
",HUUBGMAZZGQSLS-UHFFFAOYSA-N,C10H24N2,172.316,CCCCN(C)N(C)CCCC,20170228.0
DTXRID206093001,1303,DTXSID7063263,DTXCID6039718,Public_High,"1,2-Ethanediamine, N,N'-dibutyl-",4013-95-0,Single Compound,SRS/ChemID matched; SRS trust index 3,CCCCNCCNCCCC,"InChI=1S/C10H24N2/c1-3-5-7-11-9-10-12-8-6-4-2/h11-12H,3-10H2,1-2H3
AuxInfo=1/0/N:8,12,7,11,6,10,5,9,3,2,4,1/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)/rA:12NCCNCCCCCCCC/rB:s1;s2;s3;s4;s5;s6;s7;s1;s9;s10;s11;/rC:15.9085,6.1047,0;14.5747,5.3347,0;13.241,6.1047,0;11.9073,5.3347,0;10.5737,6.1047,0;9.24,5.3347,0;7.9063,6.1047,0;6.5727,5.3347,0;17.242,5.3347,0;18.5758,6.1047,0;19.9095,5.3347,0;21.243,6.1047,0;
",YRGVKPIUZUOJSJ-UHFFFAOYSA-N,C10H24N2,172.316,CCCCNCCNCCCC,20170228.0
DTXRID906093002,1304,DTXSID0059740,DTXCID4034861,Public_High,"1,2-Ethanediamine, N,N,N',N'-tetraethyl-",150-77-6,Single Compound,SRS/ChemID matched; SRS trust index 3,CCN(CC)CCN(CC)CC,"InChI=1S/C10H24N2/c1-5-11(6-2)9-10-12(7-3)8-4/h5-10H2,1-4H3
AuxInfo=1/0/N:6,8,10,12,5,7,9,11,3,2,4,1/E:(1,2,3,4)(5,6,7,8)(9,10)(11,12)/rA:12NCCNCCCCCCCC/rB:s1;s2;s3;s4;s5;s4;s7;s1;s9;s1;s11;/rC:6.16,-5.3347,0;4.62,-5.3347,0;3.85,-4.001,0;2.31,-4.001,0;1.54,-2.6673,0;0,-2.6673,0;1.54,-5.3347,0;0,-5.3347,0;6.93,-6.6685,0;8.47,-6.6685,0;6.93,-4.001,0;8.47,-4.001,0;
",DIHKMUNUGQVFES-UHFFFAOYSA-N,C10H24N2,172.316,CCN(CC)CCN(CC)CC,20170228.0
DTXRID606093003,1305,DTXSID7063263,DTXCID6039718,Public_High,"1,2-Ethanediamine, N,N'-dibutyl-",4013-95-0,Single Compound,SRS/ChemID matched; SRS trust index 3,CCCCNCCNCCCC,"InChI=1S/C10H24N2/c1-3-5-7-11-9-10-12-8-6-4-2/h11-12H,3-10H2,1-2H3
AuxInfo=1/0/N:8,12,7,11,6,10,5,9,3,2,4,1/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)/rA:12NCCNCCCCCCCC/rB:s1;s2;s3;s4;s5;s6;s7;s1;s9;s10;s11;/rC:15.9085,6.1047,0;14.5747,5.3347,0;13.241,6.1047,0;11.9073,5.3347,0;10.5737,6.1047,0;9.24,5.3347,0;7.9063,6.1047,0;6.5727,5.3347,0;17.242,5.3347,0;18.5758,6.1047,0;19.9095,5.3347,0;21.243,6.1047,0;
",YRGVKPIUZUOJSJ-UHFFFAOYSA-N,C10H24N2,172.316,CCCCNCCNCCCC,20170228.0
DTXRID306093004,1306,DTXSID0059740,DTXCID4034861,Public_High,"1,2-Ethanediamine, N,N,N',N'-tetraethyl-",150-77-6,Single Compound,SRS/ChemID matched; SRS trust index 3,CCN(CC)CCN(CC)CC,"InChI=1S/C10H24N2/c1-5-11(6-2)9-10-12(7-3)8-4/h5-10H2,1-4H3
AuxInfo=1/0/N:6,8,10,12,5,7,9,11,3,2,4,1/E:(1,2,3,4)(5,6,7,8)(9,10)(11,12)/rA:12NCCNCCCCCCCC/rB:s1;s2;s3;s4;s5;s4;s7;s1;s9;s1;s11;/rC:6.16,-5.3347,0;4.62,-5.3347,0;3.85,-4.001,0;2.31,-4.001,0;1.54,-2.6673,0;0,-2.6673,0;1.54,-5.3347,0;0,-5.3347,0;6.93,-6.6685,0;8.47,-6.6685,0;6.93,-4.001,0;8.47,-4.001,0;
",DIHKMUNUGQVFES-UHFFFAOYSA-N,C10H24N2,172.316,CCN(CC)CCN(CC)CC,20170228.0
