DSSTox_Source_Record_Id,Extenal_ID,DSSTox_Substance_Id,DSSTox_Structure_Id,DSSTox_QC-Level,Substance_Name,Substance_CASRN,Substance_Type,Substance_Note,Structure_SMILES,Structure_InChI,Structure_InChIKey,Structure_Formula,Structure_MolWt,Structure_SMILES_2D-QSAR,DateModified
DTXRID106089805,2269,DTXSID40901385,DTXCID901329731,Incomplete,NoName_493,NOCAS_901385,Single Compound,,NC1=CC=C(C=C1)C(=O)C(C#N)C#N,"InChI=1S/C10H7N3O/c11-5-8(6-12)10(14)7-1-3-9(13)4-2-7/h1-4,8H,13H2
AuxInfo=1/0/N:9,14,10,13,4,6,8,3,11,2,5,7,12,1/E:(1,2)(3,4)(5,6)(11,12)/rA:14OCCCNCNCCCCNCC/rB:d1;s2;s3;t4;s3;t6;s2;d8;s9;d10;s11;s11;s8d13;/rC:5.3305,-6.925,0;3.9968,-6.155,0;2.6631,-6.9249,0;2.6631,-8.465,0;2.6631,-10.0049,0;1.3295,-6.1549,0;-.0042,-5.3849,0;3.9968,-4.615,0;5.3305,-3.8449,0;5.3305,-2.3049,0;3.9968,-1.535,0;3.9968,.005,0;2.6631,-2.3049,0;2.6631,-3.845,0;
",CPBIMQUHVCOZCF-UHFFFAOYSA-N,C10H7N3O,185.186,NC1=CC=C(C=C1)C(=O)C(C#N)C#N,20180702
DTXRID806089806,2273,DTXSID00901386,DTXCID601329732,Incomplete,NoName_494,NOCAS_901386,Single Compound,,CC(=O)NC(CC1=CNC=N1)C(O)=O,"InChI=1/C8H11N3O3/c1-5(12)11-7(8(13)14)2-6-3-9-4-10-6/h3-4,7H,2H2,1H3,(H,9,10)(H,11,12)(H,13,14)
AuxInfo=1/1/N:8,3,12,14,6,2,4,9,13,1,5,7,10,11/E:(13,14)/rA:14NCCCNCOCCOOCNC/rB:s1;s2;s3;s4;s5;d6;s6;s4;s9;d9;d2;s12;d1s13;/rC:5.4119,-4.7678,0;4.0051,-5.3941,0;2.6714,-4.6241,0;2.6714,-3.0842,0;1.3378,-2.3142,0;1.3378,-.7742,0;.0041,-.0042,0;2.6714,-.0042,0;4.0051,-2.3142,0;4.0051,-.7742,0;5.3387,-3.0842,0;4.1661,-6.9257,0;5.6723,-7.2459,0;6.4423,-5.9122,0;
",KBOJOGQFRVVWBH-UHFFFAOYNA-N,C8H11N3O3,197.194,CC(=O)NC(CC1=CNC=N1)C(O)=O,20180702
DTXRID506089807,2274,DTXSID1046425,DTXCID9026425,DSSTox_Low,Sulfacarbamide,547-44-4,Single Compound,,NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,"InChI=1S/C7H9N3O3S/c8-5-1-3-6(4-2-5)14(12,13)10-7(9)11/h1-4H,8H2,(H3,9,10,11)
AuxInfo=1/1/N:10,13,9,14,11,8,2,12,1,4,3,6,7,5/E:(1,2)(3,4)(12,13)/CRV:14.6/rA:14NCONSOOCCCCNCC/rB:s1;d2;s2;s4;d5;d5;s5;d8;s9;d10;s11;s11;s8d13;/rC:8.4287,-3.0765,0;7.6449,-1.7447,0;8.4287,-.4046,0;6.1109,-1.7447,0;5.3439,-3.0765,0;4.5684,-4.4166,0;6.684,-3.8603,0;4.0121,-2.318,0;2.6719,-3.0765,0;1.3401,-2.318,0;1.3401,-.7585,0;;2.6719,0,0;4.0121,-.7585,0;
",WVAKABMNNSMCDK-UHFFFAOYSA-N,C7H9N3O3S,215.23,NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,20170228
DTXRID206089808,2275,DTXSID60901387,DTXCID301329733,Incomplete,NoName_495,NOCAS_901387,Single Compound,,N#CCCN(CCC#N)C1=NN=NN1,"InChI=1S/C7H9N7/c8-3-1-5-14(6-2-4-9)7-10-12-13-11-7/h1-2,5-6H2,(H,10,11,12,13)
AuxInfo=1/1/N:3,12,2,13,4,11,6,1,14,7,10,8,9,5/E:(1,2)(3,4)(5,6)(8,9)(10,11)(12,13)/rA:14NCCCNCNNNNCCCN/rB:t1;s2;s3;s4;s5;d6;s7;d8;s6s9;s5;s11;s12;t13;/rC:-.0154,.0038,0;1.3183,-.7662,0;2.652,-1.5362,0;3.9857,-.7662,0;5.3193,-1.5362,0;5.3193,-3.0762,0;4.0735,-3.9814,0;4.5493,-5.4459,0;6.0893,-5.4459,0;6.5652,-3.9814,0;6.6529,-.7662,0;7.9866,-1.5362,0;9.3203,-.7662,0;10.654,.0038,0;
",SFZBBCWZAPTNNW-UHFFFAOYSA-N,C7H9N7,191.198,N#CCCN(CCC#N)C1=NN=NN1,20180702
DTXRID906089809,2276,DTXSID5021590,DTXCID801590,DSSTox_High,Dodecanoic acid,143-07-7,Single Compound,,CCCCCCCCCCCC(O)=O,"InChI=1S/C12H24O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h2-11H2,1H3,(H,13,14)
AuxInfo=1/1/N:1,2,3,4,5,6,7,8,9,10,11,12,13,14/E:(13,14)/rA:14CCCCCCCCCCCCOO/rB:s1;s2;s3;s4;s5;s6;s7;s8;s9;s10;s11;s12;d12;/rC:0,-2.3128,0;1.333,-1.5418,0;2.6821,-2.3128,0;4.0151,-1.5418,0;5.3481,-2.3128,0;6.6972,-1.5418,0;8.0302,-2.3128,0;9.3633,-1.5418,0;10.7123,-2.3128,0;12.0454,-1.5418,0;13.3784,-2.3128,0;14.7274,-1.5418,0;16.0605,-2.3128,0;14.7274,0,0;
",POULHZVOKOAJMA-UHFFFAOYSA-N,C12H24O2,200.322,CCCCCCCCCCCC(O)=O,20170228
DTXRID206089810,2277,DTXSID20901388,DTXCID00909327,Incomplete,NoName_496,NOCAS_901388,Single Compound,,OC(=O)CC(=O)CC(=O)\C=C\C(O)=O,"InChI=1S/C8H8O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-2H,3-4H2,(H,11,12)(H,13,14)/b2-1+
AuxInfo=1/1/N:10,11,7,4,8,5,12,2,9,6,13,14,1,3/E:(11,12)(13,14)/rA:14OCOCCOCCOCCCOO/rB:s1;d2;s2;s4;d5;s5;s7;w8;s8;d+10;s11;s12;d12;/rC:.0081,-1.549,0;1.3417,-2.319,0;1.3417,-3.859,0;2.6754,-1.549,0;4.0091,-2.319,0;4.0091,-3.859,0;5.3427,-1.549,0;6.6764,-2.319,0;6.6764,-3.859,0;8.01,-1.549,0;9.3437,-2.319,0;10.6774,-1.549,0;10.6774,-.009,0;12.0111,-2.319,0;
",GACSIVHAIFQKTC-OWOJBTEDSA-N,C8H8O6,200.146,OC(=O)CC(=O)CC(=O)C=CC(O)=O,20180702
DTXRID906089811,2278,DTXSID20901388,DTXCID00909327,Incomplete,NoName_496,NOCAS_901388,Single Compound,,OC(=O)CC(=O)CC(=O)\C=C\C(O)=O,"InChI=1S/C8H8O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-2H,3-4H2,(H,11,12)(H,13,14)/b2-1+
AuxInfo=1/1/N:10,11,7,4,8,5,12,2,9,6,13,14,1,3/E:(11,12)(13,14)/rA:14OCOCCOCCOCCCOO/rB:s1;d2;s2;s4;d5;s5;s7;w8;s8;d+10;s11;s12;d12;/rC:.0081,-1.549,0;1.3417,-2.319,0;1.3417,-3.859,0;2.6754,-1.549,0;4.0091,-2.319,0;4.0091,-3.859,0;5.3427,-1.549,0;6.6764,-2.319,0;6.6764,-3.859,0;8.01,-1.549,0;9.3437,-2.319,0;10.6774,-1.549,0;10.6774,-.009,0;12.0111,-2.319,0;
",GACSIVHAIFQKTC-OWOJBTEDSA-N,C8H8O6,200.146,OC(=O)CC(=O)CC(=O)C=CC(O)=O,20180702
DTXRID606089812,2279,DTXSID20901388,DTXCID00909327,Incomplete,NoName_496,NOCAS_901388,Single Compound,,OC(=O)CC(=O)CC(=O)\C=C\C(O)=O,"InChI=1S/C8H8O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-2H,3-4H2,(H,11,12)(H,13,14)/b2-1+
AuxInfo=1/1/N:10,11,7,4,8,5,12,2,9,6,13,14,1,3/E:(11,12)(13,14)/rA:14OCOCCOCCOCCCOO/rB:s1;d2;s2;s4;d5;s5;s7;w8;s8;d+10;s11;s12;d12;/rC:.0081,-1.549,0;1.3417,-2.319,0;1.3417,-3.859,0;2.6754,-1.549,0;4.0091,-2.319,0;4.0091,-3.859,0;5.3427,-1.549,0;6.6764,-2.319,0;6.6764,-3.859,0;8.01,-1.549,0;9.3437,-2.319,0;10.6774,-1.549,0;10.6774,-.009,0;12.0111,-2.319,0;
",GACSIVHAIFQKTC-OWOJBTEDSA-N,C8H8O6,200.146,OC(=O)CC(=O)CC(=O)C=CC(O)=O,20180702
DTXRID306089813,2280,DTXSID20901388,DTXCID00909327,Incomplete,NoName_496,NOCAS_901388,Single Compound,,OC(=O)CC(=O)CC(=O)\C=C\C(O)=O,"InChI=1S/C8H8O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-2H,3-4H2,(H,11,12)(H,13,14)/b2-1+
AuxInfo=1/1/N:10,11,7,4,8,5,12,2,9,6,13,14,1,3/E:(11,12)(13,14)/rA:14OCOCCOCCOCCCOO/rB:s1;d2;s2;s4;d5;s5;s7;w8;s8;d+10;s11;s12;d12;/rC:.0081,-1.549,0;1.3417,-2.319,0;1.3417,-3.859,0;2.6754,-1.549,0;4.0091,-2.319,0;4.0091,-3.859,0;5.3427,-1.549,0;6.6764,-2.319,0;6.6764,-3.859,0;8.01,-1.549,0;9.3437,-2.319,0;10.6774,-1.549,0;10.6774,-.009,0;12.0111,-2.319,0;
",GACSIVHAIFQKTC-OWOJBTEDSA-N,C8H8O6,200.146,OC(=O)CC(=O)CC(=O)C=CC(O)=O,20180702
DTXRID006089814,2281,DTXSID80901389,DTXCID001329734,Incomplete,NoName_500,NOCAS_901389,Single Compound,,OC(CCC(O)=O)C=C=CC#CC#C,"InChI=1/C11H10O3/c1-2-3-4-5-6-7-10(12)8-9-11(13)14/h1,5,7,10,12H,8-9H2,(H,13,14)
AuxInfo=1/1/N:14,13,12,11,10,9,8,5,4,6,2,7,1,3/E:(13,14)/rA:14OCOCCCOCCCCCCC/rB:d1;s2;s2;s4;s5;s6;s6;d8;d9;s10;t11;s12;t13;/rC:.011,-2.3096,0;1.3447,-1.5396,0;1.3447,.0004,0;2.6783,-2.3096,0;4.012,-1.5396,0;5.3456,-2.3096,0;5.3456,-3.8496,0;6.6793,-1.5396,0;8.013,-2.3096,0;9.3466,-3.0796,0;10.6803,-2.3096,0;12.014,-1.5396,0;13.3476,-.7696,0;14.6813,.0004,0;
",DOCWUDHOAPAYAN-UHFFFAOYNA-N,C11H10O3,190.198,OC(CCC(O)=O)C=C=CC#CC#C,20180702
DTXRID706089815,2282,DTXSID90901390,DTXCID701329735,Incomplete,NoName_501,NOCAS_901390,Single Compound,,OC(CCC(O)=O)CC#CC#CC#C,"InChI=1/C11H10O3/c1-2-3-4-5-6-7-10(12)8-9-11(13)14/h1,10,12H,7-9H2,(H,13,14)
AuxInfo=1/1/N:14,13,12,11,10,9,8,5,4,6,2,7,1,3/E:(13,14)/rA:14OCOCCCOCCCCCCC/rB:d1;s2;s2;s4;s5;s6;s6;s8;t9;s10;t11;s12;t13;/rC:.011,-3.8596,0;1.3447,-4.6295,0;1.3447,-6.1695,0;2.6783,-3.8596,0;4.012,-4.6295,0;5.3456,-3.8596,0;5.3456,-2.3196,0;6.6793,-4.6295,0;8.013,-3.8596,0;9.3466,-3.0896,0;10.6803,-2.3196,0;12.014,-1.5496,0;13.3476,-.7796,0;14.6813,-.0096,0;
",ASXBVXPOFCDFBT-UHFFFAOYNA-N,C11H10O3,190.198,OC(CCC(O)=O)CC#CC#CC#C,20180702
DTXRID406089816,2283,DTXSID00731004,DTXCID10681748,Public_Low,4-(Pentamethyldisiloxanyl)butanoic acid,17867-49-1,Single Compound,,C[Si](C)(C)O[Si](C)(C)CCCC(O)=O,"InChI=1S/C9H22O3Si2/c1-13(2,3)12-14(4,5)8-6-7-9(10)11/h6-8H2,1-5H3,(H,10,11)
AuxInfo=1/1/N:10,11,12,8,9,7,13,6,14,4,5,3,2,1/E:(1,2,3)(4,5)(10,11)/rA:14SiSiOOOCCCCCCCCC/rB:;s1s2;;;s1;s6;s1;s1;s2;s2;s2;s7;s4d5s13;/rC:13.0557,-.1273,0;16.3486,-.1273,0;14.7021,.8232,0;4.8231,-1.078,0;6.4697,1.7739,0;11.4091,-1.078,0;9.7627,-.1273,0;12.1051,1.5191,0;14.0063,-1.7739,0;17.995,-1.078,0;17.2991,1.5191,0;15.3979,-1.7739,0;8.1163,-1.078,0;6.4697,-.1273,0;
",JJQQANHIGNGSOI-UHFFFAOYSA-N,C9H22O3Si2,234.442,C[Si](C)(C)O[Si](C)(C)CCCC(O)=O,20170228
DTXRID106089817,2284,DTXSID50901391,DTXCID401329736,Incomplete,NoName_502,NOCAS_901391,Single Compound,,NC(CSSCC(N)C(N)=O)C(N)=O,"InChI=1/C6H14N4O2S2/c7-3(5(9)11)1-13-14-2-4(8)6(10)12/h3-4H,1-2,7-8H2,(H2,9,11)(H2,10,12)
AuxInfo=1/1/N:3,9,4,10,6,12,5,11,8,14,7,13,2,1/E:(1,2)(3,4)(5,6)(7,8)(9,10)(11,12)(13,14)/gE:(1,2)/rA:14SSCCNCONCCNCON/rB:s1;s2;s3;s4;s4;d6;s6;s1;s9;s10;s10;d12;s12;/rC:6.6764,-1.5484,0;5.3428,-2.3184,0;4.0092,-1.5484,0;2.6755,-2.3184,0;2.6755,-3.8584,0;1.3418,-1.5484,0;.0082,-2.3184,0;1.3418,-.0084,0;8.0101,-2.3184,0;9.3438,-1.5484,0;9.3438,-.0084,0;10.6775,-2.3184,0;12.0112,-1.5484,0;10.6775,-3.8584,0;
",VNJHHWCVUXWKIO-UHFFFAOYNA-N,C6H14N4O2S2,238.32,NC(CSSCC(N)C(N)=O)C(N)=O,20180702
DTXRID806089818,2293,DTXSID30289321,DTXCID80240467,Public_Low,"2,2,3,3,4,4,4-heptafluorobutanehydrazide",1515-05-5,Single Compound,,NNC(=O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4H3F7N2O/c5-2(6,1(14)13-12)3(7,8)4(9,10)11/h12H2,(H,13,14)
AuxInfo=1/1/N:14,12,11,13,3,4,1,2,5,6,7,10,9,8/E:(5,6)(7,8)(9,10,11)/rA:14FFFFFFFONNCCCC/rB:;;;;;;;;s9;s1s2;s3s4s11;s5s6s7s11;d8s9s12;/rC:4.9775,.8454,0;6.5175,-1.8219,0;6.3112,1.6154,0;7.8512,-1.0519,0;3.08,-2.0281,0;3.6437,.0754,0;5.1837,-2.5919,0;8.4149,2.5919,0;9.7485,.2819,0;11.0824,1.0519,0;5.7475,-.4881,0;7.0812,.2819,0;4.4137,-1.2581,0;8.4149,1.0519,0;
",OFXVRTCUSIFORW-UHFFFAOYSA-N,C4H3F7N2O,228.07,NNC(=O)C(F)(F)C(F)(F)C(F)(F)F,20170228
DTXRID506089819,2303,DTXSID10901392,DTXCID101329737,Incomplete,NoName_503,NOCAS_901392,Single Compound,,CCCCCCCCNCCC(O)=O,"InChI=1S/C11H23NO2/c1-2-3-4-5-6-7-9-12-10-8-11(13)14/h12H,2-10H2,1H3,(H,13,14)
AuxInfo=1/1/N:14,13,12,11,10,9,8,3,7,2,4,1,5,6/E:(13,14)/rA:14NCCCOOCCCCCCCC/rB:s1;s2;s3;s4;d4;s1;s7;s8;s9;s10;s11;s12;s13;/rC:5.361,-.0006,0;4.0274,-.7706,0;2.6937,-.0006,0;1.3601,-.7706,0;.0264,-.0006,0;1.3601,-2.3106,0;6.6947,-.7706,0;8.0284,-.0006,0;9.362,-.7706,0;10.6957,-.0006,0;12.0294,-.7706,0;13.363,-.0006,0;14.6967,-.7706,0;16.0303,-.0006,0;
",CZOIUKWGJCDTGF-UHFFFAOYSA-N,C11H23NO2,201.31,CCCCCCCCNCCC(O)=O,20180702
DTXRID806089820,2306,DTXSID5020077,DTXCID1077,DSSTox_Low,11-Aminoundecanoic acid,2432-99-7,Single Compound,,NCCCCCCCCCCC(O)=O,"InChI=1S/C11H23NO2/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h1-10,12H2,(H,13,14)
AuxInfo=1/1/N:6,7,5,8,4,9,3,10,2,11,1,14,12,13/E:(13,14)/rA:14CCCCCCCCCCCOON/rB:s1;s2;s3;s4;s5;s6;s7;s8;s9;s10;d1;s1;s11;/rC:1.3193,-1.5576,0;2.6383,-2.3522,0;3.9576,-1.5576,0;5.3085,-2.3522,0;6.6277,-1.5576,0;7.9468,-2.3522,0;9.266,-1.5576,0;10.5851,-2.3522,0;11.9362,-1.5576,0;13.2552,-2.3522,0;14.5745,-1.5576,0;1.3193,0,0;0,-2.3522,0;15.8935,-2.3522,0;
",GUOSQNAUYHMCRU-UHFFFAOYSA-N,C11H23NO2,201.31,NCCCCCCCCCCC(O)=O,20170228
DTXRID506089821,2307,DTXSID70901393,DTXCID801329738,Incomplete,NoName_504,NOCAS_901393,Single Compound,,NCCCCC#CC#CCCC(O)=O,"InChI=1S/C11H15NO2/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h4,6-10,12H2,(H,13,14)
AuxInfo=1/1/N:7,6,8,5,9,4,10,3,11,2,12,1,13,14/E:(13,14)/rA:14NCCCCCCCCCCCOO/rB:s1;s2;s3;s4;s5;t6;s7;t8;s9;s10;s11;s12;d12;/rC:.0305,-.0105,0;1.3642,-.7805,0;2.6979,-.0105,0;4.0316,-.7805,0;5.3651,-.0105,0;6.6988,-.7805,0;8.0325,-1.5505,0;9.3662,-2.3205,0;10.6999,-3.0905,0;12.0335,-3.8605,0;13.3671,-3.0905,0;14.7008,-3.8605,0;16.0345,-3.0905,0;14.7008,-5.4004,0;
",MXCIBMJSRAQYNE-UHFFFAOYSA-N,C11H15NO2,193.246,NCCCCC#CC#CCCC(O)=O,20180702
DTXRID206089822,2313,DTXSID30862618,DTXCID70215306,Incomplete,CERAPP_29232,NOCAS_862618,Single Compound,Added to allow the creation of the CERAPP_STD list,NCC(=O)NC(CCC(N)=O)C(O)=O,"InChI=1/C7H13N3O4/c8-3-6(12)10-4(7(13)14)1-2-5(9)11/h4H,1-3,8H2,(H2,9,11)(H,10,12)(H,13,14)
AuxInfo=1/1/N:10,11,8,4,12,6,2,9,14,5,13,7,1,3/E:(13,14)/rA:14OCOCNCOCNCCCON/rB:s1;d2;s2;s4;s5;d6;s6;s8;s4;s10;s11;d12;s12;/rC:-1.2814,8.1736,0;-2.6151,7.4036,0;-3.9488,8.1736,0;-2.6151,5.8636,0;-3.9488,5.0936,0;-5.2825,5.8636,0;-5.2825,7.4036,0;-6.6161,5.0936,0;-7.9498,5.8636,0;-1.2814,5.0936,0;.0523,5.8636,0;1.3859,5.0936,0;2.7196,5.8636,0;1.3859,3.5536,0;
",PNMUAGGSDZXTHX-UHFFFAOYNA-N,C7H13N3O4,203.198,NCC(=O)NC(CCC(N)=O)C(O)=O,20170228
DTXRID906089823,2314,DTXSID30862618,DTXCID70215306,Incomplete,CERAPP_29232,NOCAS_862618,Single Compound,Added to allow the creation of the CERAPP_STD list,NCC(=O)NC(CCC(N)=O)C(O)=O,"InChI=1/C7H13N3O4/c8-3-6(12)10-4(7(13)14)1-2-5(9)11/h4H,1-3,8H2,(H2,9,11)(H,10,12)(H,13,14)
AuxInfo=1/1/N:10,11,8,4,12,6,2,9,14,5,13,7,1,3/E:(13,14)/rA:14OCOCNCOCNCCCON/rB:s1;d2;s2;s4;s5;d6;s6;s8;s4;s10;s11;d12;s12;/rC:-1.2814,8.1736,0;-2.6151,7.4036,0;-3.9488,8.1736,0;-2.6151,5.8636,0;-3.9488,5.0936,0;-5.2825,5.8636,0;-5.2825,7.4036,0;-6.6161,5.0936,0;-7.9498,5.8636,0;-1.2814,5.0936,0;.0523,5.8636,0;1.3859,5.0936,0;2.7196,5.8636,0;1.3859,3.5536,0;
",PNMUAGGSDZXTHX-UHFFFAOYNA-N,C7H13N3O4,203.198,NCC(=O)NC(CCC(N)=O)C(O)=O,20170228
DTXRID606089824,2315,DTXSID30901394,DTXCID80835211,Incomplete,NoName_505,NOCAS_901394,Single Compound,,NC(CCC(N)=O)C(=O)NCC(O)=O,"InChI=1/C7H13N3O4/c8-4(1-2-5(9)11)7(14)10-3-6(12)13/h4H,1-3,8H2,(H2,9,11)(H,10,14)(H,12,13)
AuxInfo=1/1/N:10,11,4,8,12,5,2,9,14,3,13,6,7,1/E:(12,13)/rA:14OCNCCOOCNCCCON/rB:d1;s2;s3;s4;d5;s5;s2;s8;s8;s10;s11;d12;s12;/rC:5.3428,-3.8584,0;5.3428,-2.3184,0;4.0092,-1.5484,0;2.6755,-2.3184,0;1.3418,-1.5484,0;.0081,-2.3184,0;1.3418,-.0084,0;6.6764,-1.5484,0;6.6764,-.0084,0;8.0101,-2.3184,0;9.3438,-1.5484,0;10.6775,-2.3184,0;12.0111,-1.5484,0;10.6775,-3.8584,0;
",JEFZIKRIDLHOIF-UHFFFAOYNA-N,C7H13N3O4,203.198,NC(CCC(N)=O)C(=O)NCC(O)=O,20180702
DTXRID306089825,2316,DTXSID30901394,DTXCID80835211,Incomplete,NoName_505,NOCAS_901394,Single Compound,,NC(CCC(N)=O)C(=O)NCC(O)=O,"InChI=1/C7H13N3O4/c8-4(1-2-5(9)11)7(14)10-3-6(12)13/h4H,1-3,8H2,(H2,9,11)(H,10,14)(H,12,13)
AuxInfo=1/1/N:10,11,4,8,12,5,2,9,14,3,13,6,7,1/E:(12,13)/rA:14OCNCCOOCNCCCON/rB:d1;s2;s3;s4;d5;s5;s2;s8;s8;s10;s11;d12;s12;/rC:5.3428,-3.8584,0;5.3428,-2.3184,0;4.0092,-1.5484,0;2.6755,-2.3184,0;1.3418,-1.5484,0;.0081,-2.3184,0;1.3418,-.0084,0;6.6764,-1.5484,0;6.6764,-.0084,0;8.0101,-2.3184,0;9.3438,-1.5484,0;10.6775,-2.3184,0;12.0111,-1.5484,0;10.6775,-3.8584,0;
",JEFZIKRIDLHOIF-UHFFFAOYNA-N,C7H13N3O4,203.198,NC(CCC(N)=O)C(=O)NCC(O)=O,20180702
DTXRID006089826,2317,DTXSID90901395,DTXCID501329739,Incomplete,NoName_507,NOCAS_901395,Single Compound,,CCN(CC)CCCNC(=O)CN=O,"InChI=1S/C9H19N3O2/c1-3-12(4-2)7-5-6-10-9(13)8-11-14/h3-8H2,1-2H3,(H,10,13)
AuxInfo=1/1/N:12,14,11,13,3,4,2,8,6,5,9,1,7,10/E:(1,2)(3,4)/rA:14NCCCNCOCNOCCCC/rB:s1;s2;s3;s4;s5;d6;s6;s8;d9;s1;s11;s1;s13;/rC:10.3742,-2.5632,0;8.8946,-2.9904,0;7.7849,-1.9226,0;6.3054,-2.3497,0;5.1957,-1.2819,0;3.7161,-1.709,0;3.3462,-3.2039,0;2.6065,-.6412,0;1.1269,-1.0683,0;.0172,-.0005,0;11.4839,-3.631,0;12.9634,-3.2039,0;10.7441,-1.0683,0;12.2237,-.6412,0;
",FRTXTQSADGYHBV-UHFFFAOYSA-N,C9H19N3O2,201.27,CCN(CC)CCCNC(=O)CN=O,20180702
DTXRID706089827,2318,DTXSID50901396,DTXCID801329740,Incomplete,NoName_508,NOCAS_901396,Single Compound,,CN(CCCNC(=O)CN=O)CC=C,"InChI=1S/C9H17N3O2/c1-3-6-12(2)7-4-5-10-9(13)8-11-14/h3H,1,4-8H2,2H3,(H,10,13)
AuxInfo=1/1/N:13,14,12,3,4,11,2,8,6,5,9,1,7,10/rA:14NCCCNCOCNOCCCC/rB:s1;s2;s3;s4;s5;d6;s6;s8;d9;s1;s11;d12;s1;/rC:10.6811,-2.31,0;9.3475,-1.5399,0;8.0138,-2.3099,0;6.6801,-1.5399,0;5.3464,-2.3099,0;4.0129,-1.5399,0;4.0129,.0001,0;2.6792,-2.3099,0;1.3455,-1.5399,0;.0118,-2.3099,0;12.0148,-1.54,0;13.3484,-2.31,0;14.6821,-1.54,0;10.6811,-3.85,0;
",UQLLESPZZJEDKX-UHFFFAOYSA-N,C9H17N3O2,199.254,CN(CCCNC(=O)CN=O)CC=C,20180702
DTXRID406089828,2321,DTXSID10901397,DTXCID501329741,Incomplete,NoName_509,NOCAS_901397,Single Compound,,CN(C)CCCCCNC(=O)CN=O,"InChI=1S/C9H19N3O2/c1-12(2)7-5-3-4-6-10-9(13)8-11-14/h3-8H2,1-2H3,(H,10,13)
AuxInfo=1/1/N:13,14,4,5,3,6,2,10,8,7,11,1,9,12/E:(1,2)/rA:14NCCCCCNCOCNOCC/rB:s1;s2;s3;s4;s5;s6;s7;d8;s8;s10;d11;s1;s1;/rC:1.3445,-1.5398,0;2.6782,-2.3098,0;4.0119,-1.5398,0;5.3455,-2.3098,0;6.6792,-1.5398,0;8.0128,-2.3098,0;9.3465,-1.5398,0;10.6802,-2.3098,0;10.6802,-3.8498,0;12.0139,-1.5398,0;13.3474,-2.3098,0;14.6811,-1.5398,0;.0109,-2.3098,0;1.3445,.0002,0;
",KXBQRPZCIHZVID-UHFFFAOYSA-N,C9H19N3O2,201.27,CN(C)CCCCCNC(=O)CN=O,20180702
DTXRID106089829,2323,DTXSID70901398,DTXCID201329742,Incomplete,NoName_510,NOCAS_901398,Single Compound,,NC(=O)C1=CC=[N+](CCC#N)C=C1,"InChI=1S/C9H9N3O/c10-4-1-5-12-6-2-8(3-7-12)9(11)13/h2-3,6-7H,1,5H2,(H-,11,13)/p+1
AuxInfo=1/5/N:9,5,13,10,8,6,12,4,2,11,3,7,1/E:(2,3)(6,7)/CRV:12+1,13-1/rA:13OCNCCCN+CCCNCC/rB:d1;s2;s2;d4;s5;d6;s7;s8;s9;t10;s7;s4d12;/rC:-.0028,-10.7735,0;1.3309,-10.0035,0;2.6645,-10.7735,0;1.3309,-8.4635,0;2.6645,-7.6935,0;2.6645,-6.1535,0;1.3309,-5.3835,0;1.3309,-3.8435,0;2.6645,-3.0735,0;2.6645,-1.5335,0;2.6645,.0065,0;-.0028,-6.1535,0;-.0028,-7.6935,0;
",XTMTVVRPVPPXBR-UHFFFAOYSA-O,C9H10N3O,176.198,NC(=O)C1=CC=[N+](CCC#N)C=C1,20180702
DTXRID406089830,2324,DTXSID30901399,DTXCID901329743,Incomplete,NoName_511,NOCAS_901399,Single Compound,,NC(=O)C1=C[N+](CCC#N)=CC=C1,"InChI=1S/C9H9N3O/c10-4-2-6-12-5-1-3-8(7-12)9(11)13/h1,3,5,7H,2,6H2,(H-,11,13)/p+1
AuxInfo=1/5/N:12,8,13,9,11,7,5,4,2,10,3,6,1/CRV:12+1,13-1/rA:13OCNCCN+CCCNCCC/rB:d1;s2;s2;d4;s5;s6;s7;s8;t9;d6;s11;s4d12;/rC:3.997,-10.0034,0;3.997,-8.4634,0;5.3307,-7.6934,0;2.6633,-7.6934,0;2.6633,-6.1534,0;1.3296,-5.3834,0;1.3296,-3.8434,0;2.6633,-3.0734,0;2.6633,-1.5334,0;2.6633,.0066,0;-.004,-6.1534,0;-.004,-7.6934,0;1.3296,-8.4634,0;
",RGLLIDLXQWQQJL-UHFFFAOYSA-O,C9H10N3O,176.198,NC(=O)C1=C[N+](CCC#N)=CC=C1,20180702
