Original_Source_ID,Original_SMILES,Canonical_SMILES,InChI,InChIKey,Salt_Solvent_(Concatenate),temp,method,type,group,basicOrAcidic,pKa,DSSTox_Structure_Id,Substance_Name,Substance_CASRN,Substance_Type,Structure_SMILES,Structure_Formula
13693,O=[N+]([O-])C1(=C(O)C(C(=O)O)=CC=C1),[O-][N+](=O)C1C=CC=C(C=1O)C(O)=O,"InChI=1S/C7H5NO5/c9-6-4(7(10)11)2-1-3-5(6)8(12)13/h1-3,9H,(H,10,11)",WWWFHFGUOIQNJC-UHFFFAOYSA-N,"?, ?",25,mean from 3,a1/apparent,"COO-H, CO-H",acidic,2.16,DTXCID80156539,3-Nitrosalicylic acid,85-38-1,Single Compound,OC(=O)C1=C(O)C(=CC=C1)[N+]([O-])=O,C7H5NO5
16121,O=C1(NC(=O)C2(C1(NC(=O)C2)CCC(=O)O)(C)),CC12CC(O)=NC1(CC=C(O)O)C(=O)NC2=O,"InChI=1S/C10H12N2O5/c1-9-4-5(13)12-10(9,3-2-6(14)15)8(17)11-7(9)16/h2,14-15H,3-4H2,1H3,(H,12,13)(H,11,16,17)",AHVQUVMPMJSHIM-UHFFFAOYSA-N,"?, ?",20,potentiometric,a1/apparent,"?, ?",acidic,4.4,,,,,,
14677,O=C(O)C([NH2+]CC1(=C(O)C=CC=C1))CO,OC1=CC=CC=C1CN=C(CO)C(O)O,"InChI=1S/C10H13NO4/c12-6-8(10(14)15)11-5-7-3-1-2-4-9(7)13/h1-4,10,12-15H,5-6H2",QHCMDCQBMKSGLM-UHFFFAOYSA-N,"?, ?",25,mean from 2,a1/apparent,"COO-H, =NH-H(1+)",acidic,2.1,,,,,,
12621,O=C(N)C(N)CC(=O)O,NC(O)C(=N)CC(O)=O,"InChI=1S/C4H8N2O3/c5-2(4(6)9)1-3(7)8/h4-5,9H,1,6H2,(H,7,8)",AGFPWPXOQWFAHE-UHFFFAOYSA-N,"?, ?, ?",,potentiometric,a/apparent,"NH3+, NH3%+&, CO2H",acidic,2.97,,,,,,
14611,SCC(N)C(=O)NC(C(=O)O)CC(=O)N,NC(=O)CC(=NC(O)=C(N)CS)C(O)O,"InChI=1S/C7H13N3O4S/c8-3(2-15)6(12)10-4(7(13)14)1-5(9)11/h7,12-15H,1-2,8H2,(H2,9,11)",BZIRUSZNRWPIQH-UHFFFAOYSA-N,"?, ?",18,potentiometric,a/apparent,"SH, COOH",acidic,2.97,,,,,,
15404,SC(C(N1(C(=NC=C1)CC2(=CC=CC=C2)))C(=O)[O-])(C)C,CC(C)(S)C(=C(O)O)N1C=CN=C1CC1C=CC=CC=1,"InChI=1S/C15H18N2O2S/c1-15(2,20)13(14(18)19)17-9-8-16-12(17)10-11-6-4-3-5-7-11/h3-9,18-20H,10H2,1-2H3",PHVQPHIFXBGADO-UHFFFAOYSA-N,"?, ?, ?, ?",,potentiometric,a3/apparent,"?, ?, ?, ?",acidic,1.8,,,,,,
15790,O2(C([N+]1(=C([O-])N=C(NO)C=C1))C(O)C(C2CO)O),OC1N=C(C=C[N+]=1C1OC(CO)C(O)C1O)NO,"InChI=1S/C9H13N3O6/c13-3-4-6(14)7(15)8(18-4)12-2-1-5(11-17)10-9(12)16/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16,17)/p+1",RTTJNEMYCWEKDK-UHFFFAOYSA-O,"?, ?",,spectrophotometric,a2/apparent,"?, ?",acidic,2.26,,,,,,
16047,O=C(O)C(NC(=O)C(N)CC(C)C)CC(=O)N,CC(C)CC(=N)C(O)NC(CC(N)=O)=C(O)O,"InChI=1S/C10H19N3O4/c1-5(2)3-6(11)9(15)13-7(10(16)17)4-8(12)14/h5,9,11,13,15-17H,3-4H2,1-2H3,(H2,12,14)",JWXITPSSQLRCRV-UHFFFAOYSA-N,"?, ?, ?",20,potentiometric,a/apparent,"?, COOH, NH3+",acidic,3.0,,,,,,
15606,S(=O)(=O)(NCC(=O)NCC(=O)O)C1(=CC=CC=C1),OC(=CNS(=O)(=O)C1C=CC=CC=1)N=CC(O)O,"InChI=1S/C10H12N2O5S/c13-9(11-7-10(14)15)6-12-18(16,17)8-4-2-1-3-5-8/h1-7,10,12-15H",YTDLMHJSDIJTNQ-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/thermodynamic,"COOH, SO2NH",acidic,3.55,,,,,,
10244,OC1(=C([O-])C=C[NH+]=C1),OC1=CN=CC=C1O,"InChI=1S/C5H5NO2/c7-4-1-2-6-3-5(4)8/h1-3,8H,(H,6,7)",ZCUUVWCJGRQCMZ-UHFFFAOYSA-N,"?, ?",22.5,spectrophotometric,a2/apparent,"3-hydroxy, 4-oxo",acidic,3.6,DTXCID70196621,"3,4-Dihydroxypyridine",10182-48-6,Single Compound,OC1=CC=NC=C1O,C5H5NO2
10924,S=C1(NC(CC([NH3+])C(=O)O)=CN1),N=C(CC1CNC(=S)N=1)C(O)O,"InChI=1S/C6H9N3O2S/c7-4(5(10)11)1-3-2-8-6(12)9-3/h5,7,10-11H,1-2H2,(H,8,12)",FUUVADBPZWYQEE-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/apparent,"?, ?",acidic,1.84,,,,,,
12347,O=C(O)C=2(C=1(C(=CC=C(C=1)O)C=CC=2)),OC1C=C2C(=CC=1)C=CC=C2C(O)=O,"InChI=1S/C11H8O3/c12-8-5-4-7-2-1-3-9(11(13)14)10(7)6-8/h1-6,12H,(H,13,14)",XABCHXCRWZBFQX-UHFFFAOYSA-N,"?, ?",20,spectrophotometric,a1/apparent,"?, ?",acidic,3.69,DTXCID401329750,NoName_522,NOCAS_901408,Single Compound,OC(=O)C1=CC=CC2=CC=C(O)C=C12,C11H8O3
17336,SC(C(=O)O)C,CC(S)=C(O)O,"InChI=1S/C3H6O2S/c1-2(6)3(4)5/h4-6H,1H3",OOSHBQOBWFFORU-UHFFFAOYSA-N,"?, ?",27,mean from 3,a2/apparent,"?, ?",acidic,3.35,,,,,,
14155,S(=O)(=O)(O)C1(=CC=C(O)C=C1),OC1C=CC(=CC=1)S(O)(=O)=O,"InChI=1S/C6H6O4S/c7-5-1-3-6(4-2-5)11(8,9)10/h1-4,7H,(H,8,9,10)",FEPBITJSIHRMRT-UHFFFAOYSA-N,"?, ?",25,spectrophotometric,1/apparent,"?, ?",acidic,4.51,DTXCID9026421,4-Hydroxyphenylsulfonic acid,98-67-9,Single Compound,OC1=CC=C(C=C1)S(O)(=O)=O,C6H6O4S
17498,SCC(=O)O,OC(O)=CS,"InChI=1S/C2H4O2S/c3-2(4)1-5/h1,3-5H",HWMQYFPYQLNSNS-UHFFFAOYSA-N,"?, ?",26,mean from 7,a2/apparent,"?, ?",acidic,3.38,,,,,,
11981,[O-]C2(=NC=1(N=CNC=1C=N2)),OC1=NC2N=CNC=2C=N1,"InChI=1S/C5H4N4O/c10-5-6-1-3-4(9-5)8-2-7-3/h1-2H,(H2,6,7,8,9,10)",CRIZPXKICGBNKG-UHFFFAOYSA-N,"?, ?",20,potentiometric,a3/apparent,"?, ?",acidic,1.69,DTXCID30100143,"2H-Purin-2-one, 1,3-dihydro-",2308-57-8,Single Compound,O=C1NC2=C(NC=N2)C=N1,C5H4N4O
15821,O=C1(C(O)(C(=O)O)C(CC=C(C)C)(CC=C(C)C)C(C1CC=C(C)C)=O),CC(C)=CCC1C(=O)C(CC=C(C)C)(CC=C(C)C)C(O)(C=1O)C(O)=O,"InChI=1S/C21H30O5/c1-13(2)7-8-16-17(22)20(11-9-14(3)4,12-10-15(5)6)21(26,18(16)23)19(24)25/h7,9-10,23,26H,8,11-12H2,1-6H3,(H,24,25)",IAEHTHJIEVYVDG-UHFFFAOYSA-N,"?, ?",,,a1/apparent,"?, ?",acidic,3.9,,,,,,
11460,O=C(O)C1(=CC(O)=CC=C1),OC1C=C(C=CC=1)C(O)=O,"InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)",IJFXRHURBJZNAO-UHFFFAOYSA-N,"?, ?",23,mean from 14,a1/thermodynamic,"COOH, ?",acidic,4.07,DTXCID601610,3-Hydroxybenzoic acid,99-06-9,Single Compound,OC(=O)C1=CC(O)=CC=C1,C7H6O3
11474,O=C(O)C1(=CC=C(O)C=C1),OC1C=CC(=CC=1)C(O)=O,"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)",FJKROLUGYXJWQN-UHFFFAOYSA-N,"?, ?",20,mean from 7,a1/thermodynamic,"COOH, ?",acidic,4.57,DTXCID806647,4-Hydroxybenzoic acid,99-96-7,Single Compound,OC(=O)C1=CC=C(O)C=C1,C7H6O3
10921,IC=1(NC=[NH+]C=1CC([NH3+])C(=O)O),N=C(CC1N=CNC=1I)C(O)O,"InChI=1S/C6H8IN3O2/c7-5-4(9-2-10-5)1-3(8)6(11)12/h2,6,8,11-12H,1H2,(H,9,10)",QSYWXHBWKKPCSZ-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/thermodynamic,"?, ?",acidic,1.65,,,,,,
13998,[O-]C1(=[NH+]C(=NC2(=C1NC=N2))N),NC1=NC2N=CNC=2C(O)=N1,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",UYTPUPDQBNUYGX-UHFFFAOYSA-N,"?, ?, ?, ?",25,mean from 2,a2/apparent,"?, ?, ?, ?",acidic,3.0,DTXCID6031049,Guanine,73-40-5,Single Compound,NC1=NC2=C(N=CN2)C(=O)N1,C5H5N5O
16214,S(=O)(=O)(NC=1(SC(C)=NN=1))C2(=CC=C(O)C=C2),CC1=NN=C(NS(=O)(=O)C2C=CC(O)=CC=2)S1,"InChI=1S/C9H9N3O3S2/c1-6-10-11-9(16-6)12-17(14,15)8-4-2-7(13)3-5-8/h2-5,13H,1H3,(H,11,12)",SGXOZJHNXADHDF-UHFFFAOYSA-N,"?, ?",,spectrophotometric,a1/apparent,"?, ?",acidic,5.37,DTXCID001330395,NoName_1364,NOCAS_902149,Single Compound,CC1=NN=C(NS(=O)(=O)C2=CC=C(O)C=C2)S1,C9H9N3O3S2
10630,O=C(NC=1(NC=[NH+]C=1C(=O)O))N,NC(=O)NC1NC=NC=1C(O)=O,"InChI=1S/C5H6N4O3/c6-5(12)9-3-2(4(10)11)7-1-8-3/h1H,(H,7,8)(H,10,11)(H3,6,9,12)",PQSKWIHIUOGLHX-UHFFFAOYSA-N,"?, ?",,spectrophotometric,a1/apparent,"?, ?",acidic,2.0,DTXCID401329481,NoName_136,NOCAS_901080,Single Compound,NC(=O)NC1=C(N=CN1)C(O)=O,C5H6N4O3
16605,P(=O)(O)C([NH2+]CC1(=C[NH+]=CC=C1))C2(=C(O)C=CC=C2),OC1=CC=CC=C1C(NCC1C=CC=NC=1)P(O)=O,"InChI=1S/C13H15N2O3P/c16-12-6-2-1-5-11(12)13(19(17)18)15-9-10-4-3-7-14-8-10/h1-8,13,15-16,19H,9H2,(H,17,18)",FRMZDTSHZLLCPC-UHFFFAOYSA-N,"?, ?",20,mean from 2,b1/apparent,"?, ?",acidic,2.35,,,,,,
16609,P(=O)(O)C([NH2+]CC1(=[NH+]C=CC=C1))C2(=C(O)C=CC=C2),OC1=CC=CC=C1C(NCC1C=CC=CN=1)P(O)=O,"InChI=1S/C13H15N2O3P/c16-12-7-2-1-6-11(12)13(19(17)18)15-9-10-5-3-4-8-14-10/h1-8,13,15-16,19H,9H2,(H,17,18)",GZGYXDMWBFBKOI-UHFFFAOYSA-N,"?, ?",20,mean from 2,b1/apparent,"?, ?",acidic,2.4,,,,,,
15796,ClC2(=CN=C(NS(=O)(=O)C1(=CC=C(O)C=C1))N=C2),OC1C=CC(=CC=1)S(=O)(=O)NC1N=CC(Cl)=CN=1,"InChI=1S/C10H8ClN3O3S/c11-7-5-12-10(13-6-7)14-18(16,17)9-3-1-8(15)2-4-9/h1-6,15H,(H,12,13,14)",DHQGCHRYHLHORP-UHFFFAOYSA-N,"?, ?",,spectrophotometric,a1/apparent,"?, ?",acidic,5.59,DTXCID201330315,NoName_1262,NOCAS_902059,Single Compound,OC1=CC=C(C=C1)S(=O)(=O)NC1=NC=C(Cl)C=N1,C10H8ClN3O3S
14562,O=C1(NC(=O)C(=NO)C(N1)=O),O=C1NC(=O)C(N=O)C(=O)N1,"InChI=1S/C4H3N3O4/c8-2-1(7-11)3(9)6-4(10)5-2/h1H,(H2,5,6,8,9,10)",YQLSDDPJHQTGEW-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/thermodynamic,"?, ?",acidic,4.58,DTXCID10210734,"5-Nitroso-1,3-diazinane-2,4,6-trione",NOCAS_870415,Single Compound,O=NC1C(=O)NC(=O)NC1=O,C4H3N3O4
17335,SCCC(=O)O,OC(O)=CCS,"InChI=1S/C3H6O2S/c4-3(5)1-2-6/h1,4-6H,2H2",LGATVYMTDMHELA-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/apparent,"?, ?",acidic,4.38,,,,,,
13150,O=[N+]([O-])NC1(=NNC=N1),[O-][N+](=O)NC1N=CNN=1,"InChI=1S/C2H3N5O2/c8-7(9)6-2-3-1-4-5-2/h1H,(H2,3,4,5,6)",JKMRKVRTECEDPV-UHFFFAOYSA-N,"?, ?",24,spectrophotometric,a1/apparent,"?, ?",acidic,3.95,DTXCID901329836,NoName_643,NOCAS_901517,Single Compound,[O-][N+](=O)NC1=NNC=N1,C2H3N5O2
12945,S=C1(NC(=O)CC(N1)=O),OC1CC(=O)NC(=S)N=1,"InChI=1S/C4H4N2O2S/c7-2-1-3(8)6-4(9)5-2/h1H2,(H2,5,6,7,8,9)",RVBUGGBMJDPOST-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/apparent,"?, ?",acidic,4.15,DTXCID5040831,Thiobarbituric acid,504-17-6,Single Compound,O=C1CC(=O)NC(=S)N1,C4H4N2O2S
12344,O=C(O)C=1(C(O)=CC2(=CC=CC=C2(C=1))),OC1=CC2=CC=CC=C2C=C1C(O)=O,"InChI=1S/C11H8O3/c12-10-6-8-4-2-1-3-7(8)5-9(10)11(13)14/h1-6,12H,(H,13,14)",ALKYHXVLJMQRLQ-UHFFFAOYSA-N,"?, ?",25,conductometric,a/thermodynamic,"COOH, OH",acidic,2.71,DTXCID406560,3-Hydroxy-2-naphthoic acid,92-70-6,Single Compound,OC(=O)C1=CC2=C(C=CC=C2)C=C1O,C11H8O3
16253,O=C(O)CCCC(=O)NOCC1(=CC=CC=C1),OC(O)=CCC/C(/O)=N\OCC1C=CC=CC=1,"InChI=1S/C12H15NO4/c14-11(7-4-8-12(15)16)13-17-9-10-5-2-1-3-6-10/h1-3,5-6,8,15-16H,4,7,9H2,(H,13,14)",PODKQHBAQFAATN-UHFFFAOYSA-N,"?, ?",,,a1/apparent,"?, ?",acidic,4.7,,,,,,
11455,O=C1(C(O)=CC(O)=CC=C1),OC1=CC(O)=CC=CC1=O,"InChI=1S/C7H6O3/c8-5-2-1-3-6(9)7(10)4-5/h1-4,8H,(H,9,10)",RKXGVTMRMCCCBZ-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/apparent,"?, ?",acidic,5.76,,,,,,
16216,S(=O)(=O)(NC1(=NC=CC=N1))C2(=CC=C(O)C=C2),OC1C=CC(=CC=1)S(=O)(=O)NC1N=CC=CN=1,"InChI=1S/C10H9N3O3S/c14-8-2-4-9(5-3-8)17(15,16)13-10-11-6-1-7-12-10/h1-7,14H,(H,11,12,13)",JQSRUHVUXRYZBW-UHFFFAOYSA-N,"?, ?",,spectrophotometric,a1/apparent,"?, ?",acidic,6.37,DTXCID8097348,2-Benzenesulfonamido-4-hydroxypyrimidine,20778-16-9,Single Compound,OC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1,C10H9N3O3S
10555,O=C1(OC(C(O)CO)C(=C1O)O),OC(CO)C1OC(=O)C(O)=C1O,"InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2",CIWBSHSKHKDKBQ-UHFFFAOYSA-N,"?, ?, ?, ?",24,mean from 2,a1/apparent,"?, OH, ?, ?",acidic,4.13,,,,,,
13776,O=C1(N(O)C=NC2(=C1NC=N2)),ON1C=NC2N=CNC=2C1=O,"InChI=1S/C5H4N4O2/c10-5-3-4(7-1-6-3)8-2-9(5)11/h1-2,11H,(H,6,7)",QNJHODONDIDAEE-UHFFFAOYSA-N,"?, ?",20,mean from 2,a1/apparent,"?, ?",acidic,5.66,DTXCID601329956,NoName_789,NOCAS_901655,Single Compound,ON1C=NC2=C(NC=N2)C1=O,C5H4N4O2
11808,O=[N+]([O-])NC1(=NNC(=N1)C),CC1NN=C(N[N+]([O-])=O)N=1,"InChI=1S/C3H5N5O2/c1-2-4-3(6-5-2)7-8(9)10/h1H3,(H2,4,5,6,7)",AKRHSQIJWHJWPC-UHFFFAOYSA-N,"?, ?",24,mean from 2,a1/apparent,"?, ?",acidic,4.77,DTXCID601329651,NoName_386,NOCAS_901291,Single Compound,CC1=NC(N[N+]([O-])=O)=NN1,C3H5N5O2
16467,S(=O)(=O)(NCC(=O)O)C=2(C=1(C(=C(N(C)C)C=CC=1)C=CC=2)),CN(C)C1C=CC=C2C(=CC=CC=12)S(=O)(=O)N=CC(O)O,"InChI=1S/C14H16N2O4S/c1-16(2)12-7-3-6-11-10(12)5-4-8-13(11)21(19,20)15-9-14(17)18/h3-9,14,17-18H,1-2H3",XLOCCRWBFXMPFK-UHFFFAOYSA-N,"?, ?",25,potentiometric,a2/apparent,"?, ?",acidic,4.4,,,,,,
16187,ClC1(=C(S(=O)(=O)N)C=C2(S(=O)(=O)NC=NC2(=C1))),NS(=O)(=O)C1C=C2C(=CC=1Cl)N=CNS2(=O)=O,"InChI=1S/C7H6ClN3O4S2/c8-4-1-5-7(2-6(4)16(9,12)13)17(14,15)11-3-10-5/h1-3H,(H,10,11)(H2,9,12,13)",JBMKAUGHUNFTOL-UHFFFAOYSA-N,"?, ?",,,a1/apparent,"?, ?",acidic,6.7,DTXCID802800,Chlorothiazide,58-94-6,Single Compound,NS(=O)(=O)C1=CC2=C(C=C1Cl)N=CNS2(=O)=O,C7H6ClN3O4S2
14837,O=C1(OC(C(O)C(O)C(O)CO)C(=C1O)O),OCC(O)C(O)C(O)C1OC(=O)C(O)=C1O,"InChI=1S/C8H12O8/c9-1-2(10)3(11)4(12)7-5(13)6(14)8(15)16-7/h2-4,7,9-14H,1H2",UUKACJGRXSAXDT-UHFFFAOYSA-N,"?, ?",20,potentiometric,a1/apparent,"?, ?",acidic,4.3,,,,,,
16855,S(=O)(=O)(N)C2(=CC=C(N=NC1(=CC(=C(O)C(=C1)C)C(=O)O))C=C2),CC1=CC(=CC(=C1O)C(O)=O)N=NC1C=CC(=CC=1)S(N)(=O)=O,"InChI=1S/C14H13N3O5S/c1-8-6-10(7-12(13(8)18)14(19)20)17-16-9-2-4-11(5-3-9)23(15,21)22/h2-7,18H,1H3,(H,19,20)(H2,15,21,22)",URDMTGOCMGEJPB-UHFFFAOYSA-N,"?, ?, ?",24.85,spectrophotometric,a1/apparent,"COOH, OH, SO2NH2",acidic,2.25,,,,,,
11470,O=C(O)C1(=C(O)C=CC=C1),OC1C=CC=CC=1C(O)=O,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)",YGSDEFSMJLZEOE-UHFFFAOYSA-N,"?, ?",24,mean from 22,a1/apparent,"H(+), O-H",acidic,2.99,DTXCID206368,Salicylic acid,69-72-7,Single Compound,OC(=O)C1=C(O)C=CC=C1,C7H6O3
11250,S1(=O)(=O)(N=C(N)C=2(NC=NC=2(N1))),NC1=NS(=O)(=O)NC2N=CNC=21,"InChI=1S/C4H5N5O2S/c5-3-2-4(7-1-6-2)9-12(10,11)8-3/h1,9H,(H2,5,8)(H,6,7)",XHUJLOYABCEGKW-UHFFFAOYSA-N,"?, ?",20,spectrophotometric,a2/apparent,"?, ?",acidic,4.28,DTXCID301329569,NoName_263,NOCAS_901185,Single Compound,NC1=NS(=O)(=O)NC2=C1NC=N2,C4H5N5O2S
14938,O=C(O)C2(C1(=C(C=CC=C1)C3(=C2C=CC=C3))),OC(O)=C1C2C=CC=CC=2C2C=CC=CC=21,"InChI=1S/C14H10O2/c15-14(16)13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)13/h1-8,15-16H",CHWHKRCTYLMVHN-UHFFFAOYSA-N,"?, ?, ?, ?",25,mean from 2,a1/apparent,"O-H, C-H, O-H, O-H",acidic,2.01,,,,,,
11456,O=C1(C(O)=CC=C(C=C1)O),OC1C=CC(=O)C(O)=CC=1,"InChI=1S/C7H6O3/c8-5-1-3-6(9)7(10)4-2-5/h1-4,8H,(H,9,10)",JVHGZUMMCUZPHC-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/apparent,"?, ?",acidic,6.47,,,,,,
13781,S1(=O)(=O)(N=CNC2(=C1NC=N2)),O=S1(=O)N=CNC2N=CNC1=2,"InChI=1S/C4H4N4O2S/c9-11(10)4-3(5-1-7-4)6-2-8-11/h1-2H,(H,5,7)(H,6,8)",JTLVCJQVNVIKDL-UHFFFAOYSA-N,"?, ?",21,potentiometric,a1/apparent,"?, ?",acidic,5.59,DTXCID301329957,NoName_791,NOCAS_901656,Single Compound,O=S1(=O)N=CNC2=C1NC=N2,C4H4N4O2S
11005,O=C1(NC(=O)C=2(N=CN(C=2(N1))C)),CN1C=NC2=C1NC(=O)NC2=O,"InChI=1S/C6H6N4O2/c1-10-2-7-3-4(10)8-6(12)9-5(3)11/h2H,1H3,(H2,8,9,11,12)",DHNIKYWYTSMDDA-UHFFFAOYSA-N,"?, ?",18,mean from 3,a2/apparent,"?, ?",acidic,6.15,DTXCID4075083,"3,9-Dihydro-9-methyl-1H-purine-2,6-dione",1198-33-0,Single Compound,CN1C=NC2=C1NC(=O)NC2=O,C6H6N4O2
14261,O=C(O)C1(=C(O)C=C(C)C=C1),CC1=CC(O)=C(C=C1)C(O)=O,"InChI=1S/C8H8O3/c1-5-2-3-6(8(10)11)7(9)4-5/h2-4,9H,1H3,(H,10,11)",NJESAXZANHETJV-UHFFFAOYSA-N,"?, ?",22,mean from 3,a1/apparent,"-COOH, -OH",acidic,3.11,DTXCID60120657,m-Cresotic acid,50-85-1,Single Compound,CC1=CC(O)=C(C=C1)C(O)=O,C8H8O3
14259,O=C(O)C1(=C(O)C=CC(=C1)C),CC1C=CC(O)=C(C=1)C(O)=O,"InChI=1S/C8H8O3/c1-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3,(H,10,11)",DLGBEGBHXSAQOC-UHFFFAOYSA-N,"?, ?",22,mean from 3,a1/apparent,"-COOH, -OH",acidic,3.01,DTXCID20159963,5-Methylsalicylic acid,89-56-5,Single Compound,CC1=CC(C(O)=O)=C(O)C=C1,C8H8O3
13466,O=C1(N(NC(N1)=O)C2(=CC=CC=C2)),O=C1NC(=O)N(N1)C1C=CC=CC=1,"InChI=1S/C8H7N3O2/c12-7-9-8(13)11(10-7)6-4-2-1-3-5-6/h1-5H,(H2,9,10,12,13)",WFYLHMAYBQLBEM-UHFFFAOYSA-N,"?, ?",25,mean from 2,a1/apparent,"?, prot.",acidic,4.9,DTXCID70142067,"1,2,4-Triazolidine-3,5-dione, 1-phenyl-",6942-46-7,Single Compound,O=C1NN(C(=O)N1)C1=CC=CC=C1,C8H7N3O2
16622,O=[N+]([O-])C1(=CC(=C(O)C=C1)CC2(=C(C=CC(=C2)O)C)),CC1C=CC(O)=CC=1CC1C=C(C=CC=1O)[N+]([O-])=O,"InChI=1S/C14H13NO4/c1-9-2-4-13(16)8-10(9)6-11-7-12(15(18)19)3-5-14(11)17/h2-5,7-8,16-17H,6H2,1H3",DEXJFQSIDPLZKW-UHFFFAOYSA-N,"?, ?",25,spectrophotometric,a1/apparent,"?, ?",acidic,7.03,DTXCID901330497,NoName_1488,NOCAS_902259,Single Compound,CC1=C(CC2=C(O)C=CC(=C2)[N+]([O-])=O)C=C(O)C=C1,C14H13NO4
14260,O=C(O)C1(=C(O)C(=CC=C1)C),CC1=CC=CC(C(O)=O)=C1O,"InChI=1S/C8H8O3/c1-5-3-2-4-6(7(5)9)8(10)11/h2-4,9H,1H3,(H,10,11)",WHSXTWFYRGOBGO-UHFFFAOYSA-N,"?, ?",22,mean from 3,a1/apparent,"-COOH, -OH",acidic,3.02,DTXCID7018686,2-Hydroxy-3-methylbenzoic acid,83-40-9,Single Compound,CC1=C(O)C(=CC=C1)C(O)=O,C8H8O3
13566,O=C(N)C(N)CC1(=CC=C(O)C=C1),NC(O)C(=N)CC1=CC=C(O)C=C1,"InChI=1S/C9H12N2O2/c10-8(9(11)13)5-6-1-3-7(12)4-2-6/h1-4,9-10,12-13H,5,11H2",OGWDIEVBHYRJMI-UHFFFAOYSA-N,"?, ?",25,mean from 2,a2/thermodynamic,"?, ?",acidic,7.47,,,,,,
13801,S=C1(NC(=O)NC2(=C1NC=N2)),O=C1NC2N=CNC=2C(=S)N1,"InChI=1S/C5H4N4OS/c10-5-8-3-2(4(11)9-5)6-1-7-3/h1H,(H3,6,7,8,9,10,11)",RJOXFJDOUQJOMQ-UHFFFAOYSA-N,"?, ?",,spectrophotometric,a2/apparent,"?, ?",acidic,6.2,DTXCID7096333,6-Thioxanthine,2002-59-7,Single Compound,O=C1NC2=C(NC=N2)C(=S)N1,C5H4N4OS
14427,O=[N+]([O-])C1(=CC(O)=C(O)C=C1),[O-][N+](=O)C1=CC(O)=C(O)C=C1,"InChI=1S/C6H5NO4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H",XJNPNXSISMKQEX-UHFFFAOYSA-N,"?, ?",25,mean from 4,a1/apparent,"?, ?",acidic,6.74,DTXCID10109295,4-Nitrocatechol,3316-09-4,Single Compound,OC1=C(O)C=C(C=C1)[N+]([O-])=O,C6H5NO4
10046,O=C1(C(O)=C(O)CC1),OC1=C(O)CC=C1O,"InChI=1S/C5H6O3/c6-3-1-2-4(7)5(3)8/h1,6-8H,2H2",NLVAHMPLCACUGM-UHFFFAOYSA-N,"?, ?",20,potentiometric,1/apparent,"?, ?",acidic,4.8,,,,,,
16623,O=[N+]([O-])C1(=CC(=C(O)C=C1)CC2(=C(O)C=CC(=C2)C)),CC1=CC(CC2C=C(C=CC=2O)[N+]([O-])=O)=C(O)C=C1,"InChI=1S/C14H13NO4/c1-9-2-4-13(16)10(6-9)7-11-8-12(15(18)19)3-5-14(11)17/h2-6,8,16-17H,7H2,1H3",CMKWNYRBKWGWRG-UHFFFAOYSA-N,"?, ?",25,spectrophotometric,a1/apparent,"?, ?",acidic,6.34,DTXCID80442489,2-[(2-Hydroxy-5-methylphenyl)methyl]-4-nitrophenol,34636-43-6,Single Compound,CC1=CC(CC2=C(O)C=CC(=C2)[N+]([O-])=O)=C(O)C=C1,C14H13NO4
11965,S=C1(NC=2(N=CN=CC=2(N1))),S=C1NC2C=NC=NC=2N1,"InChI=1S/C5H4N4S/c10-5-8-3-1-6-2-7-4(3)9-5/h1-2H,(H2,6,7,8,9,10)",VABISHCLVYMGAU-UHFFFAOYSA-N,"?, ?",20,potentiometric,a1/apparent,"?, ?",acidic,6.64,DTXCID90352242,8-Mercaptopurine,583-40-4,Single Compound,S=C1NC2=CN=CN=C2N1,C5H4N4S
